image_name,label,fdcId,description,dataType,calories,unit
hot_and_sour_soup/1363166,hot_and_sour_soup,,,,,
hot_and_sour_soup/1363828,hot_and_sour_soup,,,,,
hot_and_sour_soup/1364804,hot_and_sour_soup,,,,,
hot_and_sour_soup/1367312,hot_and_sour_soup,,,,,
hot_and_sour_soup/1374343,hot_and_sour_soup,,,,,
hot_and_sour_soup/1390816,hot_and_sour_soup,,,,,
hot_and_sour_soup/1391267,hot_and_sour_soup,,,,,
hot_and_sour_soup/1400511,hot_and_sour_soup,,,,,
hot_and_sour_soup/1405250,hot_and_sour_soup,,,,,
hot_and_sour_soup/1406036,hot_and_sour_soup,,,,,
hot_and_sour_soup/1406237,hot_and_sour_soup,,,,,
hot_and_sour_soup/1412015,hot_and_sour_soup,,,,,
hot_and_sour_soup/1416647,hot_and_sour_soup,,,,,
hot_and_sour_soup/1424523,hot_and_sour_soup,,,,,
hot_and_sour_soup/1428041,hot_and_sour_soup,,,,,
hot_and_sour_soup/1429174,hot_and_sour_soup,,,,,
hot_and_sour_soup/1442269,hot_and_sour_soup,,,,,
hot_and_sour_soup/1446456,hot_and_sour_soup,,,,,
hot_and_sour_soup/1449680,hot_and_sour_soup,,,,,
hot_and_sour_soup/1453304,hot_and_sour_soup,,,,,
hot_and_sour_soup/1456930,hot_and_sour_soup,,,,,
hot_and_sour_soup/1458163,hot_and_sour_soup,,,,,
hot_and_sour_soup/1461547,hot_and_sour_soup,,,,,
hot_and_sour_soup/146596,hot_and_sour_soup,,,,,
hot_and_sour_soup/1474021,hot_and_sour_soup,,,,,
hot_and_sour_soup/14770,hot_and_sour_soup,,,,,
hot_and_sour_soup/1479709,hot_and_sour_soup,,,,,
hot_and_sour_soup/1482368,hot_and_sour_soup,,,,,
hot_and_sour_soup/1484098,hot_and_sour_soup,,,,,
hot_and_sour_soup/148669,hot_and_sour_soup,,,,,
hot_and_sour_soup/1497428,hot_and_sour_soup,,,,,
hot_and_sour_soup/1499351,hot_and_sour_soup,,,,,
hot_and_sour_soup/1499653,hot_and_sour_soup,,,,,
hot_and_sour_soup/1501327,hot_and_sour_soup,,,,,
hot_and_sour_soup/1501720,hot_and_sour_soup,,,,,
hot_and_sour_soup/1506189,hot_and_sour_soup,,,,,
hot_and_sour_soup/1509195,hot_and_sour_soup,,,,,
hot_and_sour_soup/1511731,hot_and_sour_soup,,,,,
hot_and_sour_soup/1518653,hot_and_sour_soup,,,,,
hot_and_sour_soup/1525966,hot_and_sour_soup,,,,,
hot_and_sour_soup/1530755,hot_and_sour_soup,,,,,
hot_and_sour_soup/15422,hot_and_sour_soup,,,,,
hot_and_sour_soup/154363,hot_and_sour_soup,,,,,
hot_and_sour_soup/155352,hot_and_sour_soup,,,,,
hot_and_sour_soup/155359,hot_and_sour_soup,,,,,
hot_and_sour_soup/1556137,hot_and_sour_soup,,,,,
hot_and_sour_soup/1568657,hot_and_sour_soup,,,,,
hot_and_sour_soup/1572393,hot_and_sour_soup,,,,,
hot_and_sour_soup/1575405,hot_and_sour_soup,,,,,
hot_and_sour_soup/1577046,hot_and_sour_soup,,,,,
hot_and_sour_soup/1579648,hot_and_sour_soup,,,,,
hot_and_sour_soup/1588636,hot_and_sour_soup,,,,,
hot_and_sour_soup/1590786,hot_and_sour_soup,,,,,
hot_and_sour_soup/159333,hot_and_sour_soup,,,,,
hot_and_sour_soup/1600569,hot_and_sour_soup,,,,,
hot_and_sour_soup/1607385,hot_and_sour_soup,,,,,
hot_and_sour_soup/1608936,hot_and_sour_soup,,,,,
hot_and_sour_soup/1611156,hot_and_sour_soup,,,,,
hot_and_sour_soup/1615079,hot_and_sour_soup,,,,,
hot_and_sour_soup/1617113,hot_and_sour_soup,,,,,
hot_and_sour_soup/1617500,hot_and_sour_soup,,,,,
hot_and_sour_soup/162622,hot_and_sour_soup,,,,,
hot_and_sour_soup/1633728,hot_and_sour_soup,,,,,
hot_and_sour_soup/1633890,hot_and_sour_soup,,,,,
hot_and_sour_soup/1635802,hot_and_sour_soup,,,,,
hot_and_sour_soup/1644919,hot_and_sour_soup,,,,,
hot_and_sour_soup/1653899,hot_and_sour_soup,,,,,
hot_and_sour_soup/1655487,hot_and_sour_soup,,,,,
hot_and_sour_soup/1659826,hot_and_sour_soup,,,,,
hot_and_sour_soup/1670529,hot_and_sour_soup,,,,,
hot_and_sour_soup/1674538,hot_and_sour_soup,,,,,
hot_and_sour_soup/1675601,hot_and_sour_soup,,,,,
hot_and_sour_soup/1682527,hot_and_sour_soup,,,,,
hot_and_sour_soup/1683364,hot_and_sour_soup,,,,,
hot_and_sour_soup/168516,hot_and_sour_soup,,,,,
hot_and_sour_soup/1688821,hot_and_sour_soup,,,,,
hot_and_sour_soup/1690718,hot_and_sour_soup,,,,,
hot_and_sour_soup/1706522,hot_and_sour_soup,,,,,
hot_and_sour_soup/1723048,hot_and_sour_soup,,,,,
hot_and_sour_soup/1732558,hot_and_sour_soup,,,,,
hot_and_sour_soup/1734530,hot_and_sour_soup,,,,,
hot_and_sour_soup/1736510,hot_and_sour_soup,,,,,
hot_and_sour_soup/1770088,hot_and_sour_soup,,,,,
hot_and_sour_soup/18015,hot_and_sour_soup,,,,,
hot_and_sour_soup/180189,hot_and_sour_soup,,,,,
hot_and_sour_soup/1805255,hot_and_sour_soup,,,,,
hot_and_sour_soup/1817561,hot_and_sour_soup,,,,,
hot_and_sour_soup/182150,hot_and_sour_soup,,,,,
hot_and_sour_soup/1823292,hot_and_sour_soup,,,,,
hot_and_sour_soup/1825862,hot_and_sour_soup,,,,,
hot_and_sour_soup/1827236,hot_and_sour_soup,,,,,
hot_and_sour_soup/184398,hot_and_sour_soup,,,,,
hot_and_sour_soup/1848353,hot_and_sour_soup,,,,,
hot_and_sour_soup/1848687,hot_and_sour_soup,,,,,
hot_and_sour_soup/1850726,hot_and_sour_soup,,,,,
hot_and_sour_soup/1851345,hot_and_sour_soup,,,,,
hot_and_sour_soup/1858145,hot_and_sour_soup,,,,,
hot_and_sour_soup/1858236,hot_and_sour_soup,,,,,
hot_and_sour_soup/1858669,hot_and_sour_soup,,,,,
hot_and_sour_soup/1869599,hot_and_sour_soup,,,,,
hot_and_sour_soup/1876107,hot_and_sour_soup,,,,,
hot_and_sour_soup/1880846,hot_and_sour_soup,,,,,
hot_and_sour_soup/1890230,hot_and_sour_soup,,,,,
hot_and_sour_soup/1892757,hot_and_sour_soup,,,,,
hot_and_sour_soup/1893145,hot_and_sour_soup,,,,,
hot_and_sour_soup/18966,hot_and_sour_soup,,,,,
hot_and_sour_soup/1936292,hot_and_sour_soup,,,,,
hot_and_sour_soup/1938773,hot_and_sour_soup,,,,,
hot_and_sour_soup/1942754,hot_and_sour_soup,,,,,
hot_and_sour_soup/1949059,hot_and_sour_soup,,,,,
hot_and_sour_soup/1954099,hot_and_sour_soup,,,,,
hot_and_sour_soup/1954758,hot_and_sour_soup,,,,,
hot_and_sour_soup/1959025,hot_and_sour_soup,,,,,
hot_and_sour_soup/1964563,hot_and_sour_soup,,,,,
hot_and_sour_soup/1966211,hot_and_sour_soup,,,,,
hot_and_sour_soup/1969624,hot_and_sour_soup,,,,,
hot_and_sour_soup/1974486,hot_and_sour_soup,,,,,
hot_and_sour_soup/1974660,hot_and_sour_soup,,,,,
hot_and_sour_soup/197887,hot_and_sour_soup,,,,,
hot_and_sour_soup/1991971,hot_and_sour_soup,,,,,
hot_and_sour_soup/1996655,hot_and_sour_soup,,,,,
hot_and_sour_soup/200037,hot_and_sour_soup,,,,,
hot_and_sour_soup/200587,hot_and_sour_soup,,,,,
hot_and_sour_soup/20067,hot_and_sour_soup,,,,,
hot_and_sour_soup/2008933,hot_and_sour_soup,,,,,
hot_and_sour_soup/2013503,hot_and_sour_soup,,,,,
hot_and_sour_soup/2017460,hot_and_sour_soup,,,,,
hot_and_sour_soup/2027647,hot_and_sour_soup,,,,,
hot_and_sour_soup/2032850,hot_and_sour_soup,,,,,
hot_and_sour_soup/204285,hot_and_sour_soup,,,,,
hot_and_sour_soup/204679,hot_and_sour_soup,,,,,
hot_and_sour_soup/2052250,hot_and_sour_soup,,,,,
hot_and_sour_soup/2054848,hot_and_sour_soup,,,,,
hot_and_sour_soup/2061626,hot_and_sour_soup,,,,,
hot_and_sour_soup/206954,hot_and_sour_soup,,,,,
hot_and_sour_soup/2086380,hot_and_sour_soup,,,,,
hot_and_sour_soup/2089930,hot_and_sour_soup,,,,,
hot_and_sour_soup/2092720,hot_and_sour_soup,,,,,
hot_and_sour_soup/209424,hot_and_sour_soup,,,,,
hot_and_sour_soup/209469,hot_and_sour_soup,,,,,
hot_and_sour_soup/209749,hot_and_sour_soup,,,,,
hot_and_sour_soup/2112191,hot_and_sour_soup,,,,,
hot_and_sour_soup/211338,hot_and_sour_soup,,,,,
hot_and_sour_soup/2117754,hot_and_sour_soup,,,,,
hot_and_sour_soup/2120287,hot_and_sour_soup,,,,,
hot_and_sour_soup/2131735,hot_and_sour_soup,,,,,
hot_and_sour_soup/2142978,hot_and_sour_soup,,,,,
hot_and_sour_soup/2144584,hot_and_sour_soup,,,,,
hot_and_sour_soup/2148271,hot_and_sour_soup,,,,,
hot_and_sour_soup/2149753,hot_and_sour_soup,,,,,
hot_and_sour_soup/2154041,hot_and_sour_soup,,,,,
hot_and_sour_soup/2158327,hot_and_sour_soup,,,,,
hot_and_sour_soup/2162540,hot_and_sour_soup,,,,,
hot_and_sour_soup/2163476,hot_and_sour_soup,,,,,
hot_and_sour_soup/2169881,hot_and_sour_soup,,,,,
hot_and_sour_soup/2170154,hot_and_sour_soup,,,,,
hot_and_sour_soup/2172589,hot_and_sour_soup,,,,,
hot_and_sour_soup/217569,hot_and_sour_soup,,,,,
hot_and_sour_soup/218027,hot_and_sour_soup,,,,,
hot_and_sour_soup/2184467,hot_and_sour_soup,,,,,
hot_and_sour_soup/2184840,hot_and_sour_soup,,,,,
hot_and_sour_soup/2193543,hot_and_sour_soup,,,,,
hot_and_sour_soup/2193590,hot_and_sour_soup,,,,,
hot_and_sour_soup/2200930,hot_and_sour_soup,,,,,
hot_and_sour_soup/2201623,hot_and_sour_soup,,,,,
hot_and_sour_soup/2202463,hot_and_sour_soup,,,,,
hot_and_sour_soup/222193,hot_and_sour_soup,,,,,
hot_and_sour_soup/2232312,hot_and_sour_soup,,,,,
hot_and_sour_soup/2235335,hot_and_sour_soup,,,,,
hot_and_sour_soup/2244849,hot_and_sour_soup,,,,,
hot_and_sour_soup/2247774,hot_and_sour_soup,,,,,
hot_and_sour_soup/2253262,hot_and_sour_soup,,,,,
hot_and_sour_soup/2256057,hot_and_sour_soup,,,,,
hot_and_sour_soup/2259445,hot_and_sour_soup,,,,,
hot_and_sour_soup/2264685,hot_and_sour_soup,,,,,
hot_and_sour_soup/2266058,hot_and_sour_soup,,,,,
hot_and_sour_soup/226648,hot_and_sour_soup,,,,,
hot_and_sour_soup/2266943,hot_and_sour_soup,,,,,
hot_and_sour_soup/227324,hot_and_sour_soup,,,,,
hot_and_sour_soup/227337,hot_and_sour_soup,,,,,
hot_and_sour_soup/2273383,hot_and_sour_soup,,,,,
hot_and_sour_soup/2276223,hot_and_sour_soup,,,,,
hot_and_sour_soup/2279572,hot_and_sour_soup,,,,,
hot_and_sour_soup/2281129,hot_and_sour_soup,,,,,
hot_and_sour_soup/228915,hot_and_sour_soup,,,,,
hot_and_sour_soup/229083,hot_and_sour_soup,,,,,
hot_and_sour_soup/2291396,hot_and_sour_soup,,,,,
hot_and_sour_soup/2291703,hot_and_sour_soup,,,,,
hot_and_sour_soup/2293398,hot_and_sour_soup,,,,,
hot_and_sour_soup/2293686,hot_and_sour_soup,,,,,
hot_and_sour_soup/2297017,hot_and_sour_soup,,,,,
hot_and_sour_soup/2300669,hot_and_sour_soup,,,,,
hot_and_sour_soup/230163,hot_and_sour_soup,,,,,
hot_and_sour_soup/230642,hot_and_sour_soup,,,,,
hot_and_sour_soup/2308908,hot_and_sour_soup,,,,,
hot_and_sour_soup/2314615,hot_and_sour_soup,,,,,
hot_and_sour_soup/232083,hot_and_sour_soup,,,,,
hot_and_sour_soup/2323446,hot_and_sour_soup,,,,,
hot_and_sour_soup/232730,hot_and_sour_soup,,,,,
hot_and_sour_soup/2328830,hot_and_sour_soup,,,,,
hot_and_sour_soup/2339587,hot_and_sour_soup,,,,,
hot_and_sour_soup/2340086,hot_and_sour_soup,,,,,
hot_and_sour_soup/2341468,hot_and_sour_soup,,,,,
hot_and_sour_soup/2352570,hot_and_sour_soup,,,,,
hot_and_sour_soup/235739,hot_and_sour_soup,,,,,
hot_and_sour_soup/2361167,hot_and_sour_soup,,,,,
hot_and_sour_soup/2367229,hot_and_sour_soup,,,,,
hot_and_sour_soup/2367852,hot_and_sour_soup,,,,,
hot_and_sour_soup/2368872,hot_and_sour_soup,,,,,
hot_and_sour_soup/237226,hot_and_sour_soup,,,,,
hot_and_sour_soup/2375448,hot_and_sour_soup,,,,,
hot_and_sour_soup/2382833,hot_and_sour_soup,,,,,
hot_and_sour_soup/238375,hot_and_sour_soup,,,,,
hot_and_sour_soup/2385096,hot_and_sour_soup,,,,,
hot_and_sour_soup/2394256,hot_and_sour_soup,,,,,
hot_and_sour_soup/2398835,hot_and_sour_soup,,,,,
hot_and_sour_soup/2408126,hot_and_sour_soup,,,,,
hot_and_sour_soup/2418522,hot_and_sour_soup,,,,,
hot_and_sour_soup/2421416,hot_and_sour_soup,,,,,
hot_and_sour_soup/2422451,hot_and_sour_soup,,,,,
hot_and_sour_soup/2427526,hot_and_sour_soup,,,,,
hot_and_sour_soup/2450297,hot_and_sour_soup,,,,,
hot_and_sour_soup/2468837,hot_and_sour_soup,,,,,
hot_and_sour_soup/2473701,hot_and_sour_soup,,,,,
hot_and_sour_soup/2477052,hot_and_sour_soup,,,,,
hot_and_sour_soup/2495594,hot_and_sour_soup,,,,,
hot_and_sour_soup/2498073,hot_and_sour_soup,,,,,
hot_and_sour_soup/2500428,hot_and_sour_soup,,,,,
hot_and_sour_soup/2515353,hot_and_sour_soup,,,,,
hot_and_sour_soup/2516789,hot_and_sour_soup,,,,,
hot_and_sour_soup/2528354,hot_and_sour_soup,,,,,
hot_and_sour_soup/2530741,hot_and_sour_soup,,,,,
hot_and_sour_soup/2531145,hot_and_sour_soup,,,,,
hot_and_sour_soup/2543631,hot_and_sour_soup,,,,,
hot_and_sour_soup/2545559,hot_and_sour_soup,,,,,
hot_and_sour_soup/2563123,hot_and_sour_soup,,,,,
hot_and_sour_soup/256457,hot_and_sour_soup,,,,,
hot_and_sour_soup/2568395,hot_and_sour_soup,,,,,
hot_and_sour_soup/2568501,hot_and_sour_soup,,,,,
hot_and_sour_soup/2570713,hot_and_sour_soup,,,,,
hot_and_sour_soup/258760,hot_and_sour_soup,,,,,
hot_and_sour_soup/258853,hot_and_sour_soup,,,,,
hot_and_sour_soup/258860,hot_and_sour_soup,,,,,
hot_and_sour_soup/2597181,hot_and_sour_soup,,,,,
hot_and_sour_soup/2603478,hot_and_sour_soup,,,,,
hot_and_sour_soup/2606898,hot_and_sour_soup,,,,,
hot_and_sour_soup/2606957,hot_and_sour_soup,,,,,
hot_and_sour_soup/2613065,hot_and_sour_soup,,,,,
hot_and_sour_soup/2615353,hot_and_sour_soup,,,,,
hot_and_sour_soup/262030,hot_and_sour_soup,,,,,
hot_and_sour_soup/2637681,hot_and_sour_soup,,,,,
hot_and_sour_soup/2640329,hot_and_sour_soup,,,,,
hot_and_sour_soup/2645587,hot_and_sour_soup,,,,,
hot_and_sour_soup/2650017,hot_and_sour_soup,,,,,
hot_and_sour_soup/2651314,hot_and_sour_soup,,,,,
hot_and_sour_soup/2659777,hot_and_sour_soup,,,,,
hot_and_sour_soup/2671319,hot_and_sour_soup,,,,,
hot_and_sour_soup/2671418,hot_and_sour_soup,,,,,
hot_and_sour_soup/2675588,hot_and_sour_soup,,,,,
hot_and_sour_soup/2675964,hot_and_sour_soup,,,,,
hot_and_sour_soup/2676599,hot_and_sour_soup,,,,,
hot_and_sour_soup/2676692,hot_and_sour_soup,,,,,
hot_and_sour_soup/2678235,hot_and_sour_soup,,,,,
hot_and_sour_soup/2684033,hot_and_sour_soup,,,,,
hot_and_sour_soup/2685865,hot_and_sour_soup,,,,,
hot_and_sour_soup/2686785,hot_and_sour_soup,,,,,
hot_and_sour_soup/2687018,hot_and_sour_soup,,,,,
hot_and_sour_soup/2690046,hot_and_sour_soup,,,,,
hot_and_sour_soup/2692078,hot_and_sour_soup,,,,,
hot_and_sour_soup/269285,hot_and_sour_soup,,,,,
hot_and_sour_soup/2695815,hot_and_sour_soup,,,,,
hot_and_sour_soup/2700418,hot_and_sour_soup,,,,,
hot_and_sour_soup/2709190,hot_and_sour_soup,,,,,
hot_and_sour_soup/2709753,hot_and_sour_soup,,,,,
hot_and_sour_soup/2717002,hot_and_sour_soup,,,,,
hot_and_sour_soup/2717205,hot_and_sour_soup,,,,,
hot_and_sour_soup/2718315,hot_and_sour_soup,,,,,
hot_and_sour_soup/2719922,hot_and_sour_soup,,,,,
hot_and_sour_soup/2722437,hot_and_sour_soup,,,,,
hot_and_sour_soup/2726567,hot_and_sour_soup,,,,,
hot_and_sour_soup/2735794,hot_and_sour_soup,,,,,
hot_and_sour_soup/2743122,hot_and_sour_soup,,,,,
hot_and_sour_soup/274720,hot_and_sour_soup,,,,,
hot_and_sour_soup/2748788,hot_and_sour_soup,,,,,
hot_and_sour_soup/2753820,hot_and_sour_soup,,,,,
hot_and_sour_soup/2754869,hot_and_sour_soup,,,,,
hot_and_sour_soup/2756129,hot_and_sour_soup,,,,,
hot_and_sour_soup/2761786,hot_and_sour_soup,,,,,
hot_and_sour_soup/277065,hot_and_sour_soup,,,,,
hot_and_sour_soup/2772349,hot_and_sour_soup,,,,,
hot_and_sour_soup/2776111,hot_and_sour_soup,,,,,
hot_and_sour_soup/2781892,hot_and_sour_soup,,,,,
hot_and_sour_soup/2789263,hot_and_sour_soup,,,,,
hot_and_sour_soup/2790249,hot_and_sour_soup,,,,,
hot_and_sour_soup/2792355,hot_and_sour_soup,,,,,
hot_and_sour_soup/2792685,hot_and_sour_soup,,,,,
hot_and_sour_soup/279390,hot_and_sour_soup,,,,,
hot_and_sour_soup/2801575,hot_and_sour_soup,,,,,
hot_and_sour_soup/2816554,hot_and_sour_soup,,,,,
hot_and_sour_soup/2818182,hot_and_sour_soup,,,,,
hot_and_sour_soup/282675,hot_and_sour_soup,,,,,
hot_and_sour_soup/2828157,hot_and_sour_soup,,,,,
hot_and_sour_soup/2832743,hot_and_sour_soup,,,,,
hot_and_sour_soup/2834369,hot_and_sour_soup,,,,,
hot_and_sour_soup/283620,hot_and_sour_soup,,,,,
hot_and_sour_soup/2840109,hot_and_sour_soup,,,,,
hot_and_sour_soup/2842576,hot_and_sour_soup,,,,,
hot_and_sour_soup/2845580,hot_and_sour_soup,,,,,
hot_and_sour_soup/2849316,hot_and_sour_soup,,,,,
hot_and_sour_soup/2849949,hot_and_sour_soup,,,,,
hot_and_sour_soup/285178,hot_and_sour_soup,,,,,
hot_and_sour_soup/2863802,hot_and_sour_soup,,,,,
hot_and_sour_soup/2874849,hot_and_sour_soup,,,,,
hot_and_sour_soup/2876875,hot_and_sour_soup,,,,,
hot_and_sour_soup/2880758,hot_and_sour_soup,,,,,
hot_and_sour_soup/2880860,hot_and_sour_soup,,,,,
hot_and_sour_soup/2889298,hot_and_sour_soup,,,,,
hot_and_sour_soup/2895762,hot_and_sour_soup,,,,,
hot_and_sour_soup/2901084,hot_and_sour_soup,,,,,
hot_and_sour_soup/2904071,hot_and_sour_soup,,,,,
hot_and_sour_soup/2909515,hot_and_sour_soup,,,,,
hot_and_sour_soup/2910309,hot_and_sour_soup,,,,,
hot_and_sour_soup/29147,hot_and_sour_soup,,,,,
hot_and_sour_soup/291989,hot_and_sour_soup,,,,,
hot_and_sour_soup/2920882,hot_and_sour_soup,,,,,
hot_and_sour_soup/2922277,hot_and_sour_soup,,,,,
hot_and_sour_soup/2922592,hot_and_sour_soup,,,,,
hot_and_sour_soup/2927068,hot_and_sour_soup,,,,,
hot_and_sour_soup/2935548,hot_and_sour_soup,,,,,
hot_and_sour_soup/2941188,hot_and_sour_soup,,,,,
hot_and_sour_soup/2943708,hot_and_sour_soup,,,,,
hot_and_sour_soup/2944868,hot_and_sour_soup,,,,,
hot_and_sour_soup/2946517,hot_and_sour_soup,,,,,
hot_and_sour_soup/2948031,hot_and_sour_soup,,,,,
hot_and_sour_soup/2949115,hot_and_sour_soup,,,,,
hot_and_sour_soup/2954801,hot_and_sour_soup,,,,,
hot_and_sour_soup/2955708,hot_and_sour_soup,,,,,
hot_and_sour_soup/2973919,hot_and_sour_soup,,,,,
hot_and_sour_soup/2974680,hot_and_sour_soup,,,,,
hot_and_sour_soup/2979433,hot_and_sour_soup,,,,,
hot_and_sour_soup/2981588,hot_and_sour_soup,,,,,
hot_and_sour_soup/2994195,hot_and_sour_soup,,,,,
hot_and_sour_soup/2998002,hot_and_sour_soup,,,,,
hot_and_sour_soup/3004353,hot_and_sour_soup,,,,,
hot_and_sour_soup/3007303,hot_and_sour_soup,,,,,
hot_and_sour_soup/3007725,hot_and_sour_soup,,,,,
hot_and_sour_soup/3008289,hot_and_sour_soup,,,,,
hot_and_sour_soup/3023744,hot_and_sour_soup,,,,,
hot_and_sour_soup/3027968,hot_and_sour_soup,,,,,
hot_and_sour_soup/3042556,hot_and_sour_soup,,,,,
hot_and_sour_soup/3047152,hot_and_sour_soup,,,,,
hot_and_sour_soup/304979,hot_and_sour_soup,,,,,
hot_and_sour_soup/3052169,hot_and_sour_soup,,,,,
hot_and_sour_soup/3052614,hot_and_sour_soup,,,,,
hot_and_sour_soup/3077239,hot_and_sour_soup,,,,,
hot_and_sour_soup/3086202,hot_and_sour_soup,,,,,
hot_and_sour_soup/3086721,hot_and_sour_soup,,,,,
hot_and_sour_soup/3092363,hot_and_sour_soup,,,,,
hot_and_sour_soup/3094102,hot_and_sour_soup,,,,,
hot_and_sour_soup/309806,hot_and_sour_soup,,,,,
hot_and_sour_soup/3100613,hot_and_sour_soup,,,,,
hot_and_sour_soup/3103234,hot_and_sour_soup,,,,,
hot_and_sour_soup/3103799,hot_and_sour_soup,,,,,
hot_and_sour_soup/3108674,hot_and_sour_soup,,,,,
hot_and_sour_soup/3108762,hot_and_sour_soup,,,,,
hot_and_sour_soup/3113842,hot_and_sour_soup,,,,,
hot_and_sour_soup/3118313,hot_and_sour_soup,,,,,
hot_and_sour_soup/3123088,hot_and_sour_soup,,,,,
hot_and_sour_soup/3124040,hot_and_sour_soup,,,,,
hot_and_sour_soup/3140152,hot_and_sour_soup,,,,,
hot_and_sour_soup/3144151,hot_and_sour_soup,,,,,
hot_and_sour_soup/3150829,hot_and_sour_soup,,,,,
hot_and_sour_soup/3155003,hot_and_sour_soup,,,,,
hot_and_sour_soup/3163738,hot_and_sour_soup,,,,,
hot_and_sour_soup/3179848,hot_and_sour_soup,,,,,
hot_and_sour_soup/3190579,hot_and_sour_soup,,,,,
hot_and_sour_soup/3191677,hot_and_sour_soup,,,,,
hot_and_sour_soup/3197297,hot_and_sour_soup,,,,,
hot_and_sour_soup/3197890,hot_and_sour_soup,,,,,
hot_and_sour_soup/32025,hot_and_sour_soup,,,,,
hot_and_sour_soup/3204811,hot_and_sour_soup,,,,,
hot_and_sour_soup/3216709,hot_and_sour_soup,,,,,
hot_and_sour_soup/3220986,hot_and_sour_soup,,,,,
hot_and_sour_soup/322779,hot_and_sour_soup,,,,,
hot_and_sour_soup/3235380,hot_and_sour_soup,,,,,
hot_and_sour_soup/3236876,hot_and_sour_soup,,,,,
hot_and_sour_soup/3243980,hot_and_sour_soup,,,,,
